Gare,Coordonnées,Ligne,Nombre de stations (100m),Nombre de stations (200m),Nombre de stations (300m),Nombre de stations (400m)
Oberkampf,"48.865019008102834, 2.368011378256502",METRO 9,,,9.0,
Oberkampf,"48.865019008102834, 2.368011378256502",METRO 9,,,,13.0
Opéra,"48.87130850207131, 2.3314939870870903",METRO 3,0.0,,,
Opéra,"48.87130850207131, 2.3314939870870903",METRO 3,,2.0,,
Opéra,"48.87130850207131, 2.3314939870870903",METRO 3,,,5.0,
Opéra,"48.87130850207131, 2.3314939870870903",METRO 3,,,,9.0
Opéra,"48.87048333199217, 2.331186346851651",METRO 8,0.0,,,
Opéra,"48.87048333199217, 2.331186346851651",METRO 8,,1.0,,
Opéra,"48.87048333199217, 2.331186346851651",METRO 8,,,5.0,
Opéra,"48.87048333199217, 2.331186346851651",METRO 8,,,,9.0
Porte de Montreuil,"48.85377278708037, 2.411894837056435",METRO 9,1.0,,,
Porte de Montreuil,"48.85377278708037, 2.411894837056435",METRO 9,,2.0,,
Porte de Montreuil,"48.85377278708037, 2.411894837056435",METRO 9,,,3.0,
Porte de Montreuil,"48.85377278708037, 2.411894837056435",METRO 9,,,,6.0
Saint-Paul,"48.85523625186787, 2.360956490023828",METRO 1,1.0,,,
Saint-Paul,"48.85523625186787, 2.360956490023828",METRO 1,,1.0,,
Saint-Paul,"48.85523625186787, 2.360956490023828",METRO 1,,,4.0,
Saint-Paul,"48.85523625186787, 2.360956490023828",METRO 1,,,,8.0
Saint-Placide,"48.846878237916876, 2.326792785027681",METRO 4,1.0,,,
Saint-Placide,"48.846878237916876, 2.326792785027681",METRO 4,,1.0,,
Saint-Placide,"48.846878237916876, 2.326792785027681",METRO 4,,,6.0,
Saint-Placide,"48.846878237916876, 2.326792785027681",METRO 4,,,,9.0
Sèvres-Babylone,"48.851762051560954, 2.3268225688974966",METRO 12,1.0,,,
Sèvres-Babylone,"48.851762051560954, 2.3268225688974966",METRO 12,,4.0,,
Sèvres-Babylone,"48.851762051560954, 2.3268225688974966",METRO 12,,,5.0,
Sèvres-Babylone,"48.851762051560954, 2.3268225688974966",METRO 12,,,,10.0
Sèvres-Lecourbe,"48.845626965812635, 2.3095314914609446",METRO 6,0.0,,,
Sèvres-Lecourbe,"48.845626965812635, 2.3095314914609446",METRO 6,,1.0,,
Sèvres-Lecourbe,"48.845626965812635, 2.3095314914609446",METRO 6,,,3.0,
Sèvres-Lecourbe,"48.845626965812635, 2.3095314914609446",METRO 6,,,,6.0
Porte des Lilas,"48.87711051082896, 2.4067292455430898",METRO 3bis,0.0,,,
Porte des Lilas,"48.87711051082896, 2.4067292455430898",METRO 3bis,,2.0,,
Porte des Lilas,"48.87711051082896, 2.4067292455430898",METRO 3bis,,,3.0,
Porte des Lilas,"48.87711051082896, 2.4067292455430898",METRO 3bis,,,,4.0
Quatre Septembre,"48.86963799595273, 2.336232756868916",METRO 3,1.0,,,
Quatre Septembre,"48.86963799595273, 2.336232756868916",METRO 3,,2.0,,
Quatre Septembre,"48.86963799595273, 2.336232756868916",METRO 3,,,8.0,
Quatre Septembre,"48.86963799595273, 2.336232756868916",METRO 3,,,,12.0
Rennes,"48.84845784851418, 2.3277821284985802",METRO 12,1.0,,,
Rennes,"48.84845784851418, 2.3277821284985802",METRO 12,,5.0,,
Rennes,"48.84845784851418, 2.3277821284985802",METRO 12,,,6.0,
Rennes,"48.84845784851418, 2.3277821284985802",METRO 12,,,,8.0
République,"48.86799910798849, 2.3650748610827637",METRO 11,1.0,,,
République,"48.86799910798849, 2.3650748610827637",METRO 11,,3.0,,
République,"48.86799910798849, 2.3650748610827637",METRO 11,,,6.0,
République,"48.86799910798849, 2.3650748610827637",METRO 11,,,,11.0
République,"48.867026787539906, 2.3642479951047055",METRO 3,2.0,,,
République,"48.867026787539906, 2.3642479951047055",METRO 3,,4.0,,
République,"48.867026787539906, 2.3642479951047055",METRO 3,,,5.0,
République,"48.867026787539906, 2.3642479951047055",METRO 3,,,,12.0
Robespierre,"48.85572642769865, 2.422983216145875",METRO 9,0.0,,,
Robespierre,"48.85572642769865, 2.422983216145875",METRO 9,,1.0,,
Robespierre,"48.85572642769865, 2.422983216145875",METRO 9,,,2.0,
Robespierre,"48.85572642769865, 2.422983216145875",METRO 9,,,,4.0
Saint-Denis - Porte de Paris,"48.929935888744524, 2.3560357941727963",METRO 13,1.0,,,
Saint-Denis - Porte de Paris,"48.929935888744524, 2.3560357941727963",METRO 13,,1.0,,
Saint-Denis - Porte de Paris,"48.929935888744524, 2.3560357941727963",METRO 13,,,2.0,
Saint-Denis - Porte de Paris,"48.929935888744524, 2.3560357941727963",METRO 13,,,,2.0
Saint-Jacques,"48.83290081472565, 2.3371351933438995",METRO 6,1.0,,,
Saint-Jacques,"48.83290081472565, 2.3371351933438995",METRO 6,,1.0,,
Saint-Jacques,"48.83290081472565, 2.3371351933438995",METRO 6,,,2.0,
Saint-Jacques,"48.83290081472565, 2.3371351933438995",METRO 6,,,,6.0
Vaneau,"48.84881637243505, 2.321257862893747",METRO 10,1.0,,,
Vaneau,"48.84881637243505, 2.321257862893747",METRO 10,,2.0,,
Vaneau,"48.84881637243505, 2.321257862893747",METRO 10,,,3.0,
Vaneau,"48.84881637243505, 2.321257862893747",METRO 10,,,,5.0
Gare de l'Est,"48.87627270166968, 2.3580579070747376",METRO 7,1.0,,,
Gare de l'Est,"48.87627270166968, 2.3580579070747376",METRO 7,,5.0,,
Gare de l'Est,"48.87627270166968, 2.3580579070747376",METRO 7,,,8.0,
Gare de l'Est,"48.87627270166968, 2.3580579070747376",METRO 7,,,,12.0
Montparnasse Bienvenüe,"48.84373548838398, 2.324353041157966",METRO 12,1.0,,,
Montparnasse Bienvenüe,"48.84373548838398, 2.324353041157966",METRO 12,,3.0,,
Montparnasse Bienvenüe,"48.84373548838398, 2.324353041157966",METRO 12,,,6.0,
Montparnasse Bienvenüe,"48.84373548838398, 2.324353041157966",METRO 12,,,,8.0
Assemblée Nationale,"48.860786962592236, 2.320998191954084",METRO 12,1.0,,,
Assemblée Nationale,"48.860786962592236, 2.320998191954084",METRO 12,,1.0,,
Assemblée Nationale,"48.860786962592236, 2.320998191954084",METRO 12,,,2.0,
Assemblée Nationale,"48.860786962592236, 2.320998191954084",METRO 12,,,,5.0
Hôtel de Ville,"48.85745183080862, 2.3510084614060256",METRO 11,2.0,,,
Hôtel de Ville,"48.85745183080862, 2.3510084614060256",METRO 11,,3.0,,
Hôtel de Ville,"48.85745183080862, 2.3510084614060256",METRO 11,,,5.0,
Hôtel de Ville,"48.85745183080862, 2.3510084614060256",METRO 11,,,,10.0
Kléber,"48.87126214352652, 2.2932406499473132",METRO 6,1.0,,,
Kléber,"48.87126214352652, 2.2932406499473132",METRO 6,,1.0,,
Kléber,"48.87126214352652, 2.2932406499473132",METRO 6,,,2.0,
Kléber,"48.87126214352652, 2.2932406499473132",METRO 6,,,,5.0
Louis Blanc,"48.88094656262635, 2.364993472400181",METRO 7,0.0,,,
Louis Blanc,"48.88094656262635, 2.364993472400181",METRO 7,,1.0,,
Louis Blanc,"48.88094656262635, 2.364993472400181",METRO 7,,,4.0,
Louis Blanc,"48.88094656262635, 2.364993472400181",METRO 7,,,,7.0
Porte de Vincennes,"48.84733558368036, 2.408089407236094",METRO 1,0.0,,,
Porte de Vincennes,"48.84733558368036, 2.408089407236094",METRO 1,,3.0,,
Porte de Vincennes,"48.84733558368036, 2.408089407236094",METRO 1,,,3.0,
Porte de Vincennes,"48.84733558368036, 2.408089407236094",METRO 1,,,,6.0
Victor Hugo,"48.869798555526245, 2.285335094686168",METRO 2,1.0,,,
Victor Hugo,"48.869798555526245, 2.285335094686168",METRO 2,,1.0,,
Victor Hugo,"48.869798555526245, 2.285335094686168",METRO 2,,,1.0,
Victor Hugo,"48.869798555526245, 2.285335094686168",METRO 2,,,,6.0
Porte de la Villette,"48.89738989064754, 2.385508387668672",METRO 7,0.0,,,
Porte de la Villette,"48.89738989064754, 2.385508387668672",METRO 7,,2.0,,
Porte de la Villette,"48.89738989064754, 2.385508387668672",METRO 7,,,2.0,
Porte de la Villette,"48.89738989064754, 2.385508387668672",METRO 7,,,,3.0
Bibliothèque François Mitterrand,"48.82999019896456, 2.3757479832156028",METRO 14,1.0,,,
Bibliothèque François Mitterrand,"48.82999019896456, 2.3757479832156028",METRO 14,,3.0,,
Bibliothèque François Mitterrand,"48.82999019896456, 2.3757479832156028",METRO 14,,,3.0,
Bibliothèque François Mitterrand,"48.82999019896456, 2.3757479832156028",METRO 14,,,,5.0
Bercy,"48.84038874716129, 2.3799112714543975",METRO 6,1.0,,,
Bercy,"48.84038874716129, 2.3799112714543975",METRO 6,,1.0,,
Bercy,"48.84038874716129, 2.3799112714543975",METRO 6,,,3.0,
Bercy,"48.84038874716129, 2.3799112714543975",METRO 6,,,,4.0
Gare d'Austerlitz,"48.84236008153237, 2.3655817027477433",METRO 5,0.0,,,
Gare d'Austerlitz,"48.84236008153237, 2.3655817027477433",METRO 5,,3.0,,
Gare d'Austerlitz,"48.84236008153237, 2.3655817027477433",METRO 5,,,5.0,
Gare d'Austerlitz,"48.84236008153237, 2.3655817027477433",METRO 5,,,,6.0
Porte Maillot,"48.87755125086984, 2.2831622422302287",METRO 1,2.0,,,
Porte Maillot,"48.87755125086984, 2.2831622422302287",METRO 1,,2.0,,
Porte Maillot,"48.87755125086984, 2.2831622422302287",METRO 1,,,3.0,
Porte Maillot,"48.87755125086984, 2.2831622422302287",METRO 1,,,,7.0
Maisons-Alfort-Les Juilliottes,"48.803355236116154, 2.445574101030144",METRO 8,0.0,,,
Maisons-Alfort-Les Juilliottes,"48.803355236116154, 2.445574101030144",METRO 8,,1.0,,
Maisons-Alfort-Les Juilliottes,"48.803355236116154, 2.445574101030144",METRO 8,,,1.0,
Maisons-Alfort-Les Juilliottes,"48.803355236116154, 2.445574101030144",METRO 8,,,,1.0
Bondy,"48.89395181080176, 2.480205915260598",RER E,0.0,,,
Bondy,"48.89395181080176, 2.480205915260598",RER E,,0.0,,
Bondy,"48.89395181080176, 2.480205915260598",RER E,,,0.0,
Bondy,"48.89395181080176, 2.480205915260598",RER E,,,,0.0
Héricy,"48.44267432504784, 2.7607175073524735",TRAIN R,0.0,,,
Héricy,"48.44267432504784, 2.7607175073524735",TRAIN R,,0.0,,
Héricy,"48.44267432504784, 2.7607175073524735",TRAIN R,,,0.0,
Héricy,"48.44267432504784, 2.7607175073524735",TRAIN R,,,,0.0
Étigny-Veron,"48.13757876857079, 3.2903157842137007",GL,0.0,,,
Étigny-Veron,"48.13757876857079, 3.2903157842137007",GL,,0.0,,
Étigny-Veron,"48.13757876857079, 3.2903157842137007",GL,,,0.0,
Étigny-Veron,"48.13757876857079, 3.2903157842137007",GL,,,,0.0
Villeneuve-sur-Yonne,"48.08536830952014, 3.286653302654483",GL,0.0,,,
Villeneuve-sur-Yonne,"48.08536830952014, 3.286653302654483",GL,,0.0,,
Villeneuve-sur-Yonne,"48.08536830952014, 3.286653302654483",GL,,,0.0,
Villeneuve-sur-Yonne,"48.08536830952014, 3.286653302654483",GL,,,,0.0
Trie-Château,"49.282587235456255, 1.8182711456225622",TRAIN J,0.0,,,
Trie-Château,"49.282587235456255, 1.8182711456225622",TRAIN J,,0.0,,
Trie-Château,"49.282587235456255, 1.8182711456225622",TRAIN J,,,0.0,
Trie-Château,"49.282587235456255, 1.8182711456225622",TRAIN J,,,,0.0
Liancourt-Saint-Pierre,"49.220670830789324, 1.9054853050824918",TRAIN J,0.0,,,
Liancourt-Saint-Pierre,"49.220670830789324, 1.9054853050824918",TRAIN J,,0.0,,
Liancourt-Saint-Pierre,"49.220670830789324, 1.9054853050824918",TRAIN J,,,0.0,
Liancourt-Saint-Pierre,"49.220670830789324, 1.9054853050824918",TRAIN J,,,,0.0
Lavilletertre,"49.20229110432138, 1.9206110857457552",TRAIN J,0.0,,,
Lavilletertre,"49.20229110432138, 1.9206110857457552",TRAIN J,,0.0,,
Lavilletertre,"49.20229110432138, 1.9206110857457552",TRAIN J,,,0.0,
Lavilletertre,"49.20229110432138, 1.9206110857457552",TRAIN J,,,,0.0
La Ferté-Milon,"49.17961925674245, 3.1206923972407505",TRAIN P,0.0,,,
La Ferté-Milon,"49.17961925674245, 3.1206923972407505",TRAIN P,,0.0,,
La Ferté-Milon,"49.17961925674245, 3.1206923972407505",TRAIN P,,,0.0,
La Ferté-Milon,"49.17961925674245, 3.1206923972407505",TRAIN P,,,,0.0
Coulommiers,"48.80786913914583, 3.0816485260772395",TRAIN P,0.0,,,
Coulommiers,"48.80786913914583, 3.0816485260772395",TRAIN P,,0.0,,
Coulommiers,"48.80786913914583, 3.0816485260772395",TRAIN P,,,0.0,
Coulommiers,"48.80786913914583, 3.0816485260772395",TRAIN P,,,,0.0
Gazeran,"48.6260363676584, 1.7732488494482237",GL,0.0,,,
Gazeran,"48.6260363676584, 1.7732488494482237",GL,,0.0,,
Gazeran,"48.6260363676584, 1.7732488494482237",GL,,,0.0,
Gazeran,"48.6260363676584, 1.7732488494482237",GL,,,,0.0
La Ferté-Alais,"48.48551429888663, 2.3521938145868435",RER D,0.0,,,
La Ferté-Alais,"48.48551429888663, 2.3521938145868435",RER D,,0.0,,
La Ferté-Alais,"48.48551429888663, 2.3521938145868435",RER D,,,0.0,
La Ferté-Alais,"48.48551429888663, 2.3521938145868435",RER D,,,,0.0
La Frette-Montigny,"48.97988716670957, 2.180342146911748",TRAIN J,0.0,,,
La Frette-Montigny,"48.97988716670957, 2.180342146911748",TRAIN J,,0.0,,
La Frette-Montigny,"48.97988716670957, 2.180342146911748",TRAIN J,,,0.0,
La Frette-Montigny,"48.97988716670957, 2.180342146911748",TRAIN J,,,,0.0
La Norville,"48.59111919881552, 2.266213853170555",RER C,0.0,,,
La Norville,"48.59111919881552, 2.266213853170555",RER C,,0.0,,
La Norville,"48.59111919881552, 2.266213853170555",RER C,,,0.0,
La Norville,"48.59111919881552, 2.266213853170555",RER C,,,,0.0
La Verrière,"48.75518504105718, 1.9430499444004297",TRAIN N,0.0,,,
La Verrière,"48.75518504105718, 1.9430499444004297",TRAIN N,,0.0,,
La Verrière,"48.75518504105718, 1.9430499444004297",TRAIN N,,,0.0,
La Verrière,"48.75518504105718, 1.9430499444004297",TRAIN N,,,,0.0
Jouy,"48.51004672479186, 1.5575946080058871",GL,0.0,,,
Jouy,"48.51004672479186, 1.5575946080058871",GL,,0.0,,
Jouy,"48.51004672479186, 1.5575946080058871",GL,,,0.0,
Jouy,"48.51004672479186, 1.5575946080058871",GL,,,,0.0
Conflans-Fin-d'Oise,"48.99033259011907, 2.0739553087324234",TRAIN L,0.0,,,
Conflans-Fin-d'Oise,"48.99033259011907, 2.0739553087324234",TRAIN L,,0.0,,
Conflans-Fin-d'Oise,"48.99033259011907, 2.0739553087324234",TRAIN L,,,0.0,
Conflans-Fin-d'Oise,"48.99033259011907, 2.0739553087324234",TRAIN L,,,,0.0
Anvers,"48.88297276689289, 2.3446670737483",METRO 2,1.0,,,
Anvers,"48.88297276689289, 2.3446670737483",METRO 2,,4.0,,
Anvers,"48.88297276689289, 2.3446670737483",METRO 2,,,5.0,
Anvers,"48.88297276689289, 2.3446670737483",METRO 2,,,,10.0
Buzenval,"48.85197520839108, 2.401927284511546",METRO 9,1.0,,,
Buzenval,"48.85197520839108, 2.401927284511546",METRO 9,,2.0,,
Buzenval,"48.85197520839108, 2.401927284511546",METRO 9,,,5.0,
Buzenval,"48.85197520839108, 2.401927284511546",METRO 9,,,,7.0
Guy Môquet,"48.89220682681276, 2.3272198679191276",METRO 13,2.0,,,
Guy Môquet,"48.89220682681276, 2.3272198679191276",METRO 13,,2.0,,
Guy Môquet,"48.89220682681276, 2.3272198679191276",METRO 13,,,4.0,
Guy Môquet,"48.89220682681276, 2.3272198679191276",METRO 13,,,,5.0
Jaurès,"48.881624028056386, 2.37025905675539",METRO 2,0.0,,,
Jaurès,"48.881624028056386, 2.37025905675539",METRO 2,,1.0,,
Jaurès,"48.881624028056386, 2.37025905675539",METRO 2,,,4.0,
Jaurès,"48.881624028056386, 2.37025905675539",METRO 2,,,,9.0
La Motte Picquet-Grenelle,"48.849575212975026, 2.298625127144873",METRO 10,0.0,,,
La Motte Picquet-Grenelle,"48.849575212975026, 2.298625127144873",METRO 10,,1.0,,
La Motte Picquet-Grenelle,"48.849575212975026, 2.298625127144873",METRO 10,,,5.0,
La Motte Picquet-Grenelle,"48.849575212975026, 2.298625127144873",METRO 10,,,,9.0
Stalingrad,"48.88432566211362, 2.367372038565468",METRO 5,1.0,,,
Stalingrad,"48.88432566211362, 2.367372038565468",METRO 5,,1.0,,
Stalingrad,"48.88432566211362, 2.367372038565468",METRO 5,,,5.0,
Stalingrad,"48.88432566211362, 2.367372038565468",METRO 5,,,,7.0
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 8,0.0,,,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 8,,3.0,,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 8,,,6.0,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 8,,,,11.0
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 9,0.0,,,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 9,,3.0,,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 9,,,6.0,
Grands Boulevards,"48.871256545007405, 2.344561060662729",METRO 9,,,,11.0
Balard,"48.836295300607894, 2.2783302598660233",METRO 8,1.0,,,
Balard,"48.836295300607894, 2.2783302598660233",METRO 8,,1.0,,
Balard,"48.836295300607894, 2.2783302598660233",METRO 8,,,4.0,
Balard,"48.836295300607894, 2.2783302598660233",METRO 8,,,,8.0
Richelieu-Drouot,"48.872190907714405, 2.338857159453805",METRO 9,1.0,,,
Richelieu-Drouot,"48.872190907714405, 2.338857159453805",METRO 9,,4.0,,
Richelieu-Drouot,"48.872190907714405, 2.338857159453805",METRO 9,,,6.0,
Richelieu-Drouot,"48.872190907714405, 2.338857159453805",METRO 9,,,,14.0
Blanche,"48.88355628923431, 2.3333796724221587",METRO 2,1.0,,,
Blanche,"48.88355628923431, 2.3333796724221587",METRO 2,,3.0,,
Blanche,"48.88355628923431, 2.3333796724221587",METRO 2,,,5.0,
Blanche,"48.88355628923431, 2.3333796724221587",METRO 2,,,,8.0
Barbara,"48.809703996598586, 2.317449187923372",METRO 4,1.0,,,
Barbara,"48.809703996598586, 2.317449187923372",METRO 4,,1.0,,
Barbara,"48.809703996598586, 2.317449187923372",METRO 4,,,2.0,
Barbara,"48.809703996598586, 2.317449187923372",METRO 4,,,,2.0
Pont du Garigliano,"48.83908975449538, 2.2704582437872416",RER C,1.0,,,
Pont du Garigliano,"48.83908975449538, 2.2704582437872416",RER C,,2.0,,
Pont du Garigliano,"48.83908975449538, 2.2704582437872416",RER C,,,2.0,
Pont du Garigliano,"48.83908975449538, 2.2704582437872416",RER C,,,,4.0
Bouray,"48.53289010230884, 2.290082513840396",RER C,0.0,,,
Bouray,"48.53289010230884, 2.290082513840396",RER C,,0.0,,
Bouray,"48.53289010230884, 2.290082513840396",RER C,,,0.0,
Bouray,"48.53289010230884, 2.290082513840396",RER C,,,,0.0
Boutigny,"48.43449061192662, 2.376672818506991",RER D,0.0,,,
Boutigny,"48.43449061192662, 2.376672818506991",RER D,,0.0,,
Boutigny,"48.43449061192662, 2.376672818506991",RER D,,,0.0,
Boutigny,"48.43449061192662, 2.376672818506991",RER D,,,,0.0
Bois-Colombes,"48.914246473361345, 2.2715987503897535",TRAIN J,0.0,,,
Bois-Colombes,"48.914246473361345, 2.2715987503897535",TRAIN J,,1.0,,
Bois-Colombes,"48.914246473361345, 2.2715987503897535",TRAIN J,,,1.0,
Bois-Colombes,"48.914246473361345, 2.2715987503897535",TRAIN J,,,,2.0
Achères-Ville,"48.97066504738864, 2.0777317645655975",TRAIN L,0.0,,,
Achères-Ville,"48.97066504738864, 2.0777317645655975",TRAIN L,,0.0,,
Achères-Ville,"48.97066504738864, 2.0777317645655975",TRAIN L,,,0.0,
Achères-Ville,"48.97066504738864, 2.0777317645655975",TRAIN L,,,,0.0
Argenteuil,"48.94679694114592, 2.2578974840274197",TRAIN J,1.0,,,
Argenteuil,"48.94679694114592, 2.2578974840274197",TRAIN J,,1.0,,
Argenteuil,"48.94679694114592, 2.2578974840274197",TRAIN J,,,1.0,
Argenteuil,"48.94679694114592, 2.2578974840274197",TRAIN J,,,,1.0
Arpajon,"48.58600788986434, 2.2410700809029738",RER C,0.0,,,
Arpajon,"48.58600788986434, 2.2410700809029738",RER C,,0.0,,
Arpajon,"48.58600788986434, 2.2410700809029738",RER C,,,0.0,
Arpajon,"48.58600788986434, 2.2410700809029738",RER C,,,,0.0
Bagneaux-sur-Loing,"48.22954993651881, 2.703936052961915",TRAIN R,0.0,,,
Bagneaux-sur-Loing,"48.22954993651881, 2.703936052961915",TRAIN R,,0.0,,
Bagneaux-sur-Loing,"48.22954993651881, 2.703936052961915",TRAIN R,,,0.0,
Bagneaux-sur-Loing,"48.22954993651881, 2.703936052961915",TRAIN R,,,,0.0
Le Coudray-Montceaux,"48.56611781980045, 2.492713002881577",RER D,0.0,,,
Le Coudray-Montceaux,"48.56611781980045, 2.492713002881577",RER D,,0.0,,
Le Coudray-Montceaux,"48.56611781980045, 2.492713002881577",RER D,,,0.0,
Le Coudray-Montceaux,"48.56611781980045, 2.492713002881577",RER D,,,,0.0
Domont,"49.032972045837816, 2.3368296898368266",TRAIN H,0.0,,,
Domont,"49.032972045837816, 2.3368296898368266",TRAIN H,,0.0,,
Domont,"49.032972045837816, 2.3368296898368266",TRAIN H,,,0.0,
Domont,"49.032972045837816, 2.3368296898368266",TRAIN H,,,,0.0
Épinay-sur-Orge,"48.66948372427284, 2.3326229292104714",RER C,0.0,,,
Épinay-sur-Orge,"48.66948372427284, 2.3326229292104714",RER C,,0.0,,
Épinay-sur-Orge,"48.66948372427284, 2.3326229292104714",RER C,,,0.0,
Épinay-sur-Orge,"48.66948372427284, 2.3326229292104714",RER C,,,,0.0
Ermont-Eaubonne,"48.980646099492056, 2.2720847727476317",RER C,0.0,,,
Ermont-Eaubonne,"48.980646099492056, 2.2720847727476317",RER C,,0.0,,
Ermont-Eaubonne,"48.980646099492056, 2.2720847727476317",RER C,,,0.0,
Ermont-Eaubonne,"48.980646099492056, 2.2720847727476317",RER C,,,,0.0
Breuillet,"48.57750848849613, 2.192063068770896",RER C,0.0,,,
Breuillet,"48.57750848849613, 2.192063068770896",RER C,,0.0,,
Breuillet,"48.57750848849613, 2.192063068770896",RER C,,,0.0,
Breuillet,"48.57750848849613, 2.192063068770896",RER C,,,,0.0
Buno-Gironville,"48.371383291366385, 2.3872097971981003",RER D,0.0,,,
Buno-Gironville,"48.371383291366385, 2.3872097971981003",RER D,,0.0,,
Buno-Gironville,"48.371383291366385, 2.3872097971981003",RER D,,,0.0,
Buno-Gironville,"48.371383291366385, 2.3872097971981003",RER D,,,,0.0
Bures-sur-Yvette,"48.69625274687923, 2.1643782427741716",RER B,0.0,,,
Bures-sur-Yvette,"48.69625274687923, 2.1643782427741716",RER B,,0.0,,
Bures-sur-Yvette,"48.69625274687923, 2.1643782427741716",RER B,,,0.0,
Bures-sur-Yvette,"48.69625274687923, 2.1643782427741716",RER B,,,,0.0
Champ de Courses d'Enghien,"48.97951661734976, 2.292168702598675",TRAIN H,0.0,,,
Champ de Courses d'Enghien,"48.97951661734976, 2.292168702598675",TRAIN H,,0.0,,
Champ de Courses d'Enghien,"48.97951661734976, 2.292168702598675",TRAIN H,,,0.0,
Champ de Courses d'Enghien,"48.97951661734976, 2.292168702598675",TRAIN H,,,,0.0
Le Chénay-Gagny,"48.877157838768376, 2.552881649780831",RER E,0.0,,,
Le Chénay-Gagny,"48.877157838768376, 2.552881649780831",RER E,,0.0,,
