Geo Point,Geo Shape,gares_id,nom_long,id_ref_ZdA,nom_ZdA,res_com,mode_,Latitude,Longitude,arrondissement,commune
"48.881816107252455, 2.3940123983593633","{""coordinates"": [2.394012398359363, 48.881816107252455], ""type"": ""Point""}",232,Danube,42822,Danube,METRO 7bis,METRO,48.881816107252455, 2.3940123983593633,19ème Ardt,Paris
"48.8395496446341, 2.3957032894363923","{""coordinates"": [2.395703289436392, 48.8395496446341], ""type"": ""Point""}",233,Daumesnil,45229,Daumesnil,METRO 6,METRO,48.8395496446341, 2.3957032894363923,12ème Ardt,Paris
"48.839041142779394, 2.389620014061438","{""coordinates"": [2.389620014061438, 48.839041142779394], ""type"": ""Point""}",244,Dugommier,42869,Dugommier,METRO 6,METRO,48.839041142779394, 2.389620014061438,12ème Ardt,Paris
"48.844456393634566, 2.440439978057246","{""coordinates"": [2.440439978057246, 48.844456393634566], ""type"": ""Point""}",160,Château de Vincennes,42582,Château de Vincennes,METRO 1,METRO,48.844456393634566, 2.440439978057246,Banlieue,Vincennes
"48.85763140976555, 2.3480365654004007","{""coordinates"": [2.348036565400401, 48.85763140976555], ""type"": ""Point""}",165,Châtelet,42587,Châtelet,METRO 11,METRO,48.85763140976555, 2.3480365654004007,4ème Ardt,Paris
"48.877610186483444, 2.3708113953127445","{""coordinates"": [2.370811395312745, 48.877610186483444], ""type"": ""Point""}",195,Colonel Fabien,42732,Colonel Fabien,METRO 2,METRO,48.877610186483444, 2.3708113953127445,19ème Ardt,Paris
"48.831129547092026, 2.3435116577497754","{""coordinates"": [2.343511657749775, 48.831129547092026], ""type"": ""Point""}",331,Glacière,45276,Glacière,METRO 6,METRO,48.831129547092026, 2.3435116577497754,13ème Ardt,Paris
"48.83863164530258, 2.322491748462238","{""coordinates"": [2.322491748462238, 48.83863164530258], ""type"": ""Point""}",299,Gaîté,43046,Gaîté,METRO 13,METRO,48.83863164530258, 2.322491748462238,14ème Ardt,Paris
"48.84447014036132, 2.317852783041331","{""coordinates"": [2.317852783041331, 48.84447014036132], ""type"": ""Point""}",280,Falguière,42981,Falguière,METRO 12,METRO,48.84447014036132, 2.317852783041331,15ème Ardt,Paris
"48.84274677885832, 2.2919124133178745","{""coordinates"": [2.291912413317875, 48.84274677885832], ""type"": ""Point""}",282,Félix Faure,42984,Félix Faure,METRO 8,METRO,48.84274677885832, 2.2919124133178745,15ème Ardt,Paris
"48.863257944024426, 2.366661093353451","{""coordinates"": [2.366661093353451, 48.863257944024426], ""type"": ""Point""}",283,Filles du Calvaire,58727,Filles du Calvaire,METRO 8,METRO,48.863257944024426, 2.366661093353451,11ème Ardt,Paris
"48.85008987711798, 2.3482087741854683","{""coordinates"": [2.348208774185468, 48.85008987711798], ""type"": ""Point""}",525,Maubert-Mutualité,44119,Maubert Mutualité,METRO 10,METRO,48.85008987711798, 2.3482087741854683,5ème Ardt,Paris
"48.84789564927389, 2.2640820307462213","{""coordinates"": [2.264082030746221, 48.84789564927389], ""type"": ""Point""}",543,Michel Ange-Auteuil,44138,Michel-Ange - Auteuil,METRO 9,METRO,48.84789564927389, 2.2640820307462213,16ème Ardt,Paris
"48.873733164672636, 2.314743542030632","{""coordinates"": [2.314743542030632, 48.873733164672636], ""type"": ""Point""}",549,Miromesnil,43511,Miromesnil,METRO 9,METRO,48.873733164672636, 2.314743542030632,8ème Ardt,Paris
"48.88718394593143, 2.3257796748068915","{""coordinates"": [2.325779674806892, 48.88718394593143], ""type"": ""Point""}",416,La Fourche,43548,La Fourche,METRO 13,METRO,48.88718394593143, 2.3257796748068915,18ème Ardt,Paris
"48.84874166478328, 2.2989309117480605","{""coordinates"": [2.298930911748061, 48.84874166478328], ""type"": ""Point""}",421,La Motte Picquet-Grenelle,43566,La Motte Picquet - Grenelle,METRO 6,METRO,48.84874166478328, 2.2989309117480605,15ème Ardt,Paris
"48.874971744608764, 2.3405759820437195","{""coordinates"": [2.34057598204372, 48.874971744608764], ""type"": ""Point""}",443,Le Peletier,43656,Le Peletier,METRO 7,METRO,48.874971744608764, 2.3405759820437195,9ème Ardt,Paris
"48.85152370749983, 2.375101033755616","{""coordinates"": [2.375101033755616, 48.85152370749983], ""type"": ""Point""}",441,Ledru Rollin,43674,Ledru Rollin,METRO 8,METRO,48.85152370749983, 2.375101033755616,12ème Ardt,Paris
"48.86080629033762, 2.341108591634066","{""coordinates"": [2.341108591634066, 48.86080629033762], ""type"": ""Point""}",481,Louvre-Rivoli,44645,Louvre Rivoli,METRO 1,METRO,48.86080629033762, 2.341108591634066,1er Ardt,Paris
"48.86963317209047, 2.326272274027748","{""coordinates"": [2.326272274027748, 48.86963317209047], ""type"": ""Point""}",489,Madeleine,43898,Madeleine,METRO 8,METRO,48.86963317209047, 2.326272274027748,1er Ardt,Paris
"48.868440162341024, 2.4015617127425415","{""coordinates"": [2.401561712742541, 48.868440162341024], ""type"": ""Point""}",630,Pelleport,45630,Pelleport,METRO 3bis,METRO,48.868440162341024, 2.4015617127425415,20ème Ardt,Paris
"48.83422588174329, 2.3186164144253834","{""coordinates"": [2.318616414425383, 48.83422588174329], ""type"": ""Point""}",636,Pernety,44316,Pernety,METRO 13,METRO,48.83422588174329, 2.3186164144253834,14ème Ardt,Paris
"48.84506157901035, 2.4012890198273475","{""coordinates"": [2.401289019827348, 48.84506157901035], ""type"": ""Point""}",641,Picpus,44334,Picpus,METRO 6,METRO,48.84506157901035, 2.4012890198273475,12ème Ardt,Paris
"48.830972672053754, 2.35558027407791","{""coordinates"": [2.35558027407791, 48.830972672053754], ""type"": ""Point""}",652,Place d'Italie,44371,Place d'Italie,METRO 5,METRO,48.830972672053754, 2.35558027407791,13ème Ardt,Paris
"48.85357547156908, 2.3571625716183364","{""coordinates"": [2.357162571618336, 48.85357547156908], ""type"": ""Point""}",673,Pont Marie,44487,Pont Marie (Cité des Arts),METRO 7,METRO,48.85357547156908, 2.3571625716183364,4ème Ardt,Paris
"48.872045861792856, 2.3100189324082727","{""coordinates"": [2.310018932408273, 48.872045861792856], ""type"": ""Point""}",778,Saint-Philippe du Roule,44884,Saint-Philippe du Roule,METRO 9,METRO,48.872045861792856, 2.3100189324082727,8ème Ardt,Paris
"48.869628862844074, 2.354468813108208","{""coordinates"": [2.354468813108208, 48.869628862844074], ""type"": ""Point""}",836,Strasbourg-Saint-Denis,44909,Strasbourg Saint-Denis,METRO 4,METRO,48.869628862844074, 2.354468813108208,10ème Ardt,Paris
"48.85162059003447, 2.361524965507838","{""coordinates"": [2.361524965507838, 48.85162059003447], ""type"": ""Point""}",842,Sully-Morland,44911,Sully Morland,METRO 7,METRO,48.85162059003447, 2.361524965507838,4ème Ardt,Paris
"48.87547445574476, 2.3988675966256006","{""coordinates"": [2.398867596625601, 48.87547445574476], ""type"": ""Point""}",848,Télégraphe,44923,Télégraphe,METRO 11,METRO,48.87547445574476, 2.3988675966256006,20ème Ardt,Paris
"48.83796121350173, 2.25712222983262","{""coordinates"": [2.25712222983262, 48.83796121350173], ""type"": ""Point""}",695,Porte de Saint-Cloud,44524,Porte de Saint-Cloud,METRO 9,METRO,48.83796121350173, 2.25712222983262,16ème Ardt,Paris
"48.827795542560736, 2.305534669653894","{""coordinates"": [2.305534669653894, 48.827795542560736], ""type"": ""Point""}",700,Porte de Vanves,44526,Porte de Vanves,METRO 13,METRO,48.827795542560736, 2.305534669653894,14ème Ardt,Paris
"48.945867271208414, 2.364636482504226","{""coordinates"": [2.364636482504226, 48.945867271208414], ""type"": ""Point""}",763,Saint-Denis - Université,44860,Saint-Denis - Université,METRO 13,METRO,48.945867271208414, 2.364636482504226,Banlieue,Saint-Denis
"48.853718933065686, 2.3337761382184663","{""coordinates"": [2.333776138218466, 48.853718933065686], ""type"": ""Point""}",767,Saint-Germain-des-Prés,44799,Saint-Germain-des-Prés,METRO 4,METRO,48.853718933065686, 2.3337761382184663,6ème Ardt,Paris
"48.8415055214255, 2.307948677974289","{""coordinates"": [2.307948677974289, 48.8415055214255], ""type"": ""Point""}",919,Volontaires,45060,Volontaires,METRO 12,METRO,48.8415055214255, 2.307948677974289,15ème Ardt,Paris
"48.84221841267896, 2.329008926235402","{""coordinates"": [2.329008926235402, 48.84221841267896], ""type"": ""Point""}",879,Vavin,44997,Vavin,METRO 4,METRO,48.84221841267896, 2.329008926235402,6ème Ardt,Paris
"48.923103778731836, 2.2862795775297817","{""coordinates"": [2.286279577529782, 48.923103778731836], ""type"": ""Point""}",1007,Les Agnettes,43693,Les Agnettes,METRO 13,METRO,48.923103778731836, 2.2862795775297817,Banlieue,Gennevilliers
"48.86361093671121, 2.2875801625296517","{""coordinates"": [2.287580162529652, 48.86361093671121], ""type"": ""Point""}",862,Trocadéro,44962,Trocadéro,METRO 6,METRO,48.86361093671121, 2.2875801625296517,16ème Ardt,Paris
"48.90656714504601, 2.365920319400959","{""coordinates"": [2.365920319400959, 48.90656714504601], ""type"": ""Point""}",1073,Front Populaire,58497,Front Populaire,METRO 12,METRO,48.90656714504601, 2.365920319400959,Banlieue,Saint-Denis
"48.86116886366122, 2.3672108677856154","{""coordinates"": [2.367210867785615, 48.86116886366122], ""type"": ""Point""}",780,Saint-Sébastien-Froissart,45208,Saint-Sébastien Froissart,METRO 8,METRO,48.86116886366122, 2.3672108677856154,3ème Ardt,Paris
"48.840001387714224, 2.3795540112141405","{""coordinates"": [2.37955401121414, 48.840001387714224], ""type"": ""Point""}",66,Bercy,58728,Bercy,METRO 14,METRO,48.840001387714224, 2.3795540112141405,12ème Ardt,Paris
"48.87515128697581, 2.3243805554289114","{""coordinates"": [2.324380555428911, 48.87515128697581], ""type"": ""Point""}",771,Saint-Lazare,462374,Saint-Lazare,METRO 3,METRO,48.87515128697581, 2.3243805554289114,8ème Ardt,Paris
"48.876126352014495, 2.358047505360746","{""coordinates"": [2.358047505360746, 48.876126352014495], ""type"": ""Point""}",314,Gare de l'Est,43138,Gare de l'Est,METRO 5,METRO,48.876126352014495, 2.358047505360746,10ème Ardt,Paris
"48.884594207093436, 2.337949775692069","{""coordinates"": [2.337949775692069, 48.884594207093436], ""type"": ""Point""}",2,Abbesses,42155,Abbesses,METRO 12,METRO,48.884594207093436, 2.337949775692069,18ème Ardt,Paris
"48.867905343962654, 2.313545549946741","{""coordinates"": [2.313545549946741, 48.867905343962654], ""type"": ""Point""}",144,Champs-Élysées – Clemenceau,42531,Champs-Élysées Clemenceau,METRO 1,METRO,48.867905343962654, 2.313545549946741,8ème Ardt,Paris
"48.8091443609007, 2.43450989592394","{""coordinates"": [2.43450989592394, 48.8091443609007], ""type"": ""Point""}",500,Maisons-Alfort-Stade,44066,Maisons-Alfort - Stade,METRO 8,METRO,48.8091443609007, 2.43450989592394,Banlieue,Maisons-Alfort
"48.82218265762191, 2.3585513482022034","{""coordinates"": [2.358551348202203, 48.82218265762191], ""type"": ""Point""}",497,Maison Blanche,44057,Maison Blanche,METRO 7,METRO,48.82218265762191, 2.3585513482022034,13ème Ardt,Paris
"48.882249532253695, 2.337164539445146","{""coordinates"": [2.337164539445146, 48.882249532253695], ""type"": ""Point""}",646,Pigalle,44345,Pigalle,METRO 12,METRO,48.882249532253695, 2.337164539445146,9ème Ardt,Paris
"48.85107136943748, 2.330700709954214","{""coordinates"": [2.330700709954214, 48.85107136943748], ""type"": ""Point""}",781,Saint-Sulpice,45120,Saint-Sulpice,METRO 4,METRO,48.85107136943748, 2.330700709954214,6ème Ardt,Paris
"48.88027195609515, 2.398468172268172","{""coordinates"": [2.398468172268172, 48.88027195609515], ""type"": ""Point""}",709,Pré Saint-Gervais,45617,Pré Saint-Gervais,METRO 7bis,METRO,48.88027195609515, 2.398468172268172,19ème Ardt,Paris
"48.855196323880406, 2.3258155665115288","{""coordinates"": [2.325815566511529, 48.855196323880406], ""type"": ""Point""}",752,Rue du Bac,58717,Rue du Bac,METRO 12,METRO,48.855196323880406, 2.3258155665115288,7ème Ardt,Paris
"48.82708544796182, 2.27941168205042","{""coordinates"": [2.27941168205042, 48.82708544796182], ""type"": ""Point""}",210,Corentin Celton,42759,Corentin Celton,METRO 12,METRO,48.82708544796182, 2.27941168205042,Banlieue,Issy-les-Moulineaux
"48.85806226082792, 2.3908609523236075","{""coordinates"": [2.390860952323608, 48.85806226082792], ""type"": ""Point""}",640,Philippe Auguste,44332,Philippe Auguste,METRO 2,METRO,48.85806226082792, 2.3908609523236075,11ème Ardt,Paris
"48.877100184864226, 2.3487755574768463","{""coordinates"": [2.348775557476846, 48.877100184864226], ""type"": ""Point""}",659,Poissonnière,45165,Poissonnière,METRO 7,METRO,48.877100184864226, 2.3487755574768463,9ème Ardt,Paris
"48.89715409503059, 2.2804138122108455","{""coordinates"": [2.280413812210845, 48.89715409503059], ""type"": ""Point""}",668,Pont de Levallois,473676,Pont de Levallois - Bécon,METRO 3,METRO,48.89715409503059, 2.2804138122108455,Banlieue,Levallois-Perret
"48.84648464963565, 2.3659101068529798","{""coordinates"": [2.36591010685298, 48.84648464963565], ""type"": ""Point""}",718,Quai de la Rapée,44583,Quai de la Rapée,METRO 5,METRO,48.84648464963565, 2.3659101068529798,12ème Ardt,Paris
"48.8763302640252, 2.3331088937605435","{""coordinates"": [2.333108893760544, 48.8763302640252], ""type"": ""Point""}",861,Trinité d'Estienne d'Orves,45170,Trinité d'Estienne d'Orves,METRO 12,METRO,48.8763302640252, 2.3331088937605435,9ème Ardt,Paris
"48.84243679699021, 2.3651848119933803","{""coordinates"": [2.36518481199338, 48.84243679699021], ""type"": ""Point""}",311,Gare d'Austerlitz,462352,Gare d'Austerlitz,METRO 10,METRO,48.84243679699021, 2.3651848119933803,13ème Ardt,Paris
"48.845868977751635, 2.373774422563834","{""coordinates"": [2.373774422563834, 48.845868977751635], ""type"": ""Point""}",962,Gare de Lyon,43153,Gare de Lyon,METRO 1,METRO,48.845868977751635, 2.373774422563834,12ème Ardt,Paris
"49.032279109980884, 2.699222253625638","{""coordinates"": [2.699222253625638, 49.032279109980884], ""type"": ""Point""}",230,Dammartin-Juilly-Saint-Mard,46736,Dammartin - Juilly - Saint-Mard,TRAIN K,TRAIN,49.032279109980884, 2.699222253625638,Banlieue,Saint-Mard
"48.84519309572949, 2.5256159084395455","{""coordinates"": [2.525615908439546, 48.84519309572949], ""type"": ""Point""}",116,Bry-sur-Marne,43101,Bry-sur-Marne,RER A,RER,48.84519309572949, 2.5256159084395455,Banlieue,Bry-sur-Marne
"48.90581841066141, 2.283021086099524","{""coordinates"": [2.283021086099524, 48.90581841066141], ""type"": ""Point""}",1014,Asnières-sur-Seine,43069,Asnières-sur-Seine,TRAIN L,TRAIN,48.90581841066141, 2.283021086099524,Banlieue,Asnières-sur-Seine
"48.44806161422078, 1.480196791448219","{""coordinates"": [1.480196791448219, 48.44806161422078], ""type"": ""Point""}",1025,Chartres,411507,Chartres,GL,TRAIN,48.44806161422078, 1.480196791448219,Banlieue,
"48.54266517075563, 1.590079046166316","{""coordinates"": [1.590079046166316, 48.54266517075563], ""type"": ""Point""}",1028,Saint-Piat,411501,Saint-Piat,GL,TRAIN,48.54266517075563, 1.590079046166316,Banlieue,
"48.07340700916987, 1.338434763204049","{""coordinates"": [1.338434763204049, 48.07340700916987], ""type"": ""Point""}",1036,Châteaudun,411443,Châteaudun,GL,TRAIN,48.07340700916987, 1.338434763204049,Banlieue,
"48.19836234136171, 3.267371200334765","{""coordinates"": [3.267371200334765, 48.19836234136171], ""type"": ""Point""}",1037,Sens,411452,Sens,GL,TRAIN,48.19836234136171, 3.267371200334765,Banlieue,
"48.73117969276619, 1.3704666816488704","{""coordinates"": [1.37046668164887, 48.73117969276619], ""type"": ""Point""}",1047,Dreux,411492,Dreux,TRAIN N,TRAIN,48.73117969276619, 1.3704666816488704,Banlieue,
"48.84715690062344, 2.2780362819959077","{""coordinates"": [2.278036281995908, 48.84715690062344], ""type"": ""Point""}",376,Javel,45346,Javel,RER C,RER,48.84715690062344, 2.2780362819959077,15ème Ardt,Paris
"48.97459610189591, 2.048673060384748","{""coordinates"": [2.048673060384748, 48.97459610189591], ""type"": ""Point""}",17,Andrésy,47916,Andrésy,TRAIN J,TRAIN,48.97459610189591, 2.048673060384748,Banlieue,Andrésy
"48.89862464803908, 2.2491965080151246","{""coordinates"": [2.249196508015125, 48.89862464803908], ""type"": ""Point""}",217,Courbevoie,43118,Courbevoie,TRAIN L,TRAIN,48.89862464803908, 2.2491965080151246,Banlieue,Courbevoie
"48.407282993152016, 2.7989224425509667","{""coordinates"": [2.798922442550967, 48.407282993152016], ""type"": ""Point""}",139,Champagne-sur-Seine,43106,Champagne-sur-Seine,TRAIN R,TRAIN,48.407282993152016, 2.7989224425509667,Banlieue,Champagne-sur-Seine
"48.75518504105718, 1.9430499444004297","{""coordinates"": [1.94304994440043, 48.75518504105718], ""type"": ""Point""}",635,La Verrière,43147,La Verrière,TRAIN U,TRAIN,48.75518504105718, 1.9430499444004297,Banlieue,La Verrière
"48.85190531802241, 2.3979973148307456","{""coordinates"": [2.397997314830746, 48.85190531802241], ""type"": ""Point""}",44,Avron,42271,Avron,METRO 2,METRO,48.85190531802241, 2.3979973148307456,20ème Ardt,Paris
"48.7966821340621, 2.449412805145807","{""coordinates"": [2.449412805145807, 48.7966821340621], ""type"": ""Point""}",223,Créteil–L’Échat,45712,Créteil L'Échat,METRO 8,METRO,48.7966821340621, 2.449412805145807,Banlieue,Créteil
"48.87600859287756, 2.344572482089328","{""coordinates"": [2.344572482089328, 48.87600859287756], ""type"": ""Point""}",122,Cadet,42414,Cadet,METRO 7,METRO,48.87600859287756, 2.344572482089328,9ème Ardt,Paris
"48.89465585739898, 2.382160158371537","{""coordinates"": [2.382160158371537, 48.89465585739898], ""type"": ""Point""}",209,Corentin Cariou,45598,Corentin Cariou,METRO 7,METRO,48.89465585739898, 2.382160158371537,19ème Ardt,Paris
"48.883193320365734, 2.3719331286142937","{""coordinates"": [2.371933128614294, 48.883193320365734], ""type"": ""Point""}",374,Jaurès,43425,Jaurès,METRO 5,METRO,48.883193320365734, 2.3719331286142937,19ème Ardt,Paris
"48.884970561831835, 2.3787169232246446","{""coordinates"": [2.378716923224645, 48.884970561831835], ""type"": ""Point""}",426,Laumière,45581,Laumière,METRO 5,METRO,48.884970561831835, 2.3787169232246446,19ème Ardt,Paris
"48.884798251049716, 2.369580855577829","{""coordinates"": [2.369580855577829, 48.884798251049716], ""type"": ""Point""}",810,Stalingrad,44901,Stalingrad,METRO 7,METRO,48.884798251049716, 2.369580855577829,19ème Ardt,Paris
"48.88222543299418, 2.3382334685046167","{""coordinates"": [2.338233468504617, 48.88222543299418], ""type"": ""Point""}",647,Pigalle,44345,Pigalle,METRO 2,METRO,48.88222543299418, 2.3382334685046167,9ème Ardt,Paris
"48.87059047707668, 2.348491131078988","{""coordinates"": [2.348491131078988, 48.87059047707668], ""type"": ""Point""}",90,Bonne Nouvelle,45100,Bonne Nouvelle,METRO 8,METRO,48.87059047707668, 2.348491131078988,10ème Ardt,Paris
"48.86943888072466, 2.308607493526255","{""coordinates"": [2.308607493526255, 48.86943888072466], ""type"": ""Point""}",293,Franklin D. Roosevelt,43026,Franklin D. Roosevelt,METRO 1,METRO,48.86943888072466, 2.308607493526255,8ème Ardt,Paris
